Age,Year,Population,CoB,Age group,Age group (condensed),Cases,Incidence,Inc_LCI,Inc_UCI
All cases (crude),2000,NA,Non-UK born,NA,NA,NA,92.85923931490836,89.96086782397731,95.82721932470655
All cases (crude),2001,NA,Non-UK born,NA,NA,NA,92.85691227131652,90.0108647711787,95.77005365866555
All cases (crude),2002,NA,Non-UK born,NA,NA,NA,102.04961939915508,99.13326915515293,105.02998266663528
All cases (crude),2003,NA,Non-UK born,NA,NA,NA,99.58450165582573,96.77153009252221,102.45848892375619
All cases (crude),2004,NA,Non-UK born,NA,NA,NA,103.6368670770781,100.7776809943964,106.55659823591377
All cases (crude),2005,NA,Non-UK born,NA,NA,NA,110.45794801058206,107.60583425684452,113.36651951364833
All cases (crude),2006,NA,Non-UK born,NA,NA,NA,102.88778661661807,100.24129074458156,105.58646637076126
All cases (crude),2007,NA,Non-UK born,NA,NA,NA,93.25690329149258,90.83064191836425,95.73156393886843
All cases (crude),2008,NA,Non-UK born,NA,NA,NA,91.49290608490536,89.14580848581527,93.88615800392645
All cases (crude),2009,NA,Non-UK born,NA,NA,NA,92.46932967707478,90.15034372799069,94.8328778236215
All cases (crude),2010,NA,Non-UK born,NA,NA,NA,86.41487908469215,84.19306451311637,88.68048432512647
All cases (crude),2011,NA,Non-UK born,NA,NA,NA,88.88323464232627,86.6900187103191,91.11790703698526
All cases (crude),2012,NA,Non-UK born,NA,NA,NA,83.59659171326997,81.49370133180815,85.7400175815551
All cases (crude),2013,NA,Non-UK born,NA,NA,NA,72.03144244977808,70.11655331706379,73.98537762819183
All cases (crude),2014,NA,Non-UK born,NA,NA,NA,61.01440595431663,59.277431711444606,62.789357349370164
All cases (crude),2015,NA,Non-UK born,NA,NA,NA,52.1780841520723,50.605162541051534,53.78746349843553
All cases (crude),2016,NA,Non-UK born,NA,NA,NA,0,0,0.04460756759783646
All cases (adj),2000,NA,Non-UK born,NA,NA,NA,95.35342774951398,92.33070882026048,98.48213644286716
All cases (adj),2001,NA,Non-UK born,NA,NA,NA,95.332621442761,92.37883187795298,98.37761881690622
All cases (adj),2002,NA,Non-UK born,NA,NA,NA,104.75608605529465,101.7340495919669,107.86529455064718
All cases (adj),2003,NA,Non-UK born,NA,NA,NA,100.62880066528666,97.76990024708682,103.56220740604951
All cases (adj),2004,NA,Non-UK born,NA,NA,NA,105.31375427890507,102.38980513946869,108.31707017530563
All cases (adj),2005,NA,Non-UK born,NA,NA,NA,112.4141168871015,109.49120499114946,115.40549388583622
All cases (adj),2006,NA,Non-UK born,NA,NA,NA,103.2582471433243,100.58707940165691,105.99655915630733
All cases (adj),2007,NA,Non-UK born,NA,NA,NA,93.16840824762319,90.72940025744383,95.66697578854702
All cases (adj),2008,NA,Non-UK born,NA,NA,NA,91.20998983758467,88.85257103355904,93.62754850419387
All cases (adj),2009,NA,Non-UK born,NA,NA,NA,92.61598234722196,90.28233453178814,95.00220372883045
All cases (adj),2010,NA,Non-UK born,NA,NA,NA,86.34423015360915,84.11139797214354,88.62971606088469
All cases (adj),2011,NA,Non-UK born,NA,NA,NA,89.10901666401928,86.88541370074796,91.4154836758271
All cases (adj),2012,NA,Non-UK born,NA,NA,NA,84.62693922695664,82.46297717991561,86.87650020237119
All cases (adj),2013,NA,Non-UK born,NA,NA,NA,72.55821486586368,70.6194232999862,74.54584016690535
All cases (adj),2014,NA,Non-UK born,NA,NA,NA,62.16693350324786,60.371606585003974,64.03377898625949
All cases (adj),2015,NA,Non-UK born,NA,NA,NA,53.95462071724376,52.288407293341955,55.69502761353122
All cases (adj),2016,NA,Non-UK born,NA,NA,NA,0,NaN,0.1996485115962778
All cases (crude),2000,NA,UK born,NA,NA,NA,4.853392290257914,4.650573971794401,5.062779488768967
All cases (crude),2001,NA,UK born,NA,NA,NA,4.807679863440284,4.605936069156846,5.015985700696172
All cases (crude),2002,NA,UK born,NA,NA,NA,4.582384078336677,4.385527394514262,4.785800411066943
All cases (crude),2003,NA,UK born,NA,NA,NA,4.2289090244311565,4.039937873869348,4.424437855231498
All cases (crude),2004,NA,UK born,NA,NA,NA,4.361914731143432,4.1704408689887895,4.5599122873202544
All cases (crude),2005,NA,UK born,NA,NA,NA,4.397364932690487,4.205209884839417,4.596036315327561
All cases (crude),2006,NA,UK born,NA,NA,NA,4.36062576434006,4.16915993123782,4.558616722545865
All cases (crude),2007,NA,UK born,NA,NA,NA,4.424310250367821,4.231365169713133,4.623784952184035
All cases (crude),2008,NA,UK born,NA,NA,NA,4.559978074607625,4.364368672542452,4.7620958102317585
All cases (crude),2009,NA,UK born,NA,NA,NA,4.6258108234632695,4.429131087193218,4.828974981881684
All cases (crude),2010,NA,UK born,NA,NA,NA,4.28129168270219,4.0928305392323185,4.4761924030217255
All cases (crude),2011,NA,UK born,NA,NA,NA,4.512631202879306,4.319286713436102,4.712400666486573
All cases (crude),2012,NA,UK born,NA,NA,NA,4.585329126525941,4.390878538537442,4.786173452755246
All cases (crude),2013,NA,UK born,NA,NA,NA,4.15128762678852,3.9665601177397667,4.3423979479379815
All cases (crude),2014,NA,UK born,NA,NA,NA,3.9168436032000113,3.7379186190904488,4.102120303122774
All cases (crude),2015,NA,UK born,NA,NA,NA,3.461568672169403,3.293702120512716,3.6357736808544243
All cases (crude),2016,NA,UK born,NA,NA,NA,0,0,0.00798750196389608
All cases (adj),2000,NA,UK born,NA,NA,NA,4.95626374905884,4.747697964524449,5.172457640591834
All cases (adj),2001,NA,UK born,NA,NA,NA,4.897344300107452,4.690625336608781,5.111846268831465
All cases (adj),2002,NA,UK born,NA,NA,NA,4.656559752110261,4.455436664740415,4.865186207078703
All cases (adj),2003,NA,UK born,NA,NA,NA,4.2782501635109345,4.086231817795013,4.477854788040933
All cases (adj),2004,NA,UK born,NA,NA,NA,4.408500354747271,4.214088503414373,4.610549689937135
All cases (adj),2005,NA,UK born,NA,NA,NA,4.4279950665036285,4.233769310049382,4.62969691479618
All cases (adj),2006,NA,UK born,NA,NA,NA,4.372567864921181,4.179986904817894,4.57268089387396
All cases (adj),2007,NA,UK born,NA,NA,NA,4.449463682933624,4.254927368310223,4.651240964667728
All cases (adj),2008,NA,UK born,NA,NA,NA,4.55616280284273,4.360280379204281,4.759110261031483
All cases (adj),2009,NA,UK born,NA,NA,NA,4.629796216520555,4.432403306346165,4.834194303634942
All cases (adj),2010,NA,UK born,NA,NA,NA,4.26015368781818,4.072128440396872,4.4551023177131786
All cases (adj),2011,NA,UK born,NA,NA,NA,4.5281944044205025,4.3336098353074375,4.729741527338814
All cases (adj),2012,NA,UK born,NA,NA,NA,4.578635124764739,4.383794125353992,4.780516478266492
All cases (adj),2013,NA,UK born,NA,NA,NA,4.151788303909006,3.9659593429087234,4.345169914486553
All cases (adj),2014,NA,UK born,NA,NA,NA,3.922437685779063,3.742198979191361,4.109843618579934
All cases (adj),2015,NA,UK born,NA,NA,NA,3.469597661359465,3.3001643558660874,3.646369112992598
All cases (adj),2016,NA,UK born,NA,NA,NA,0,NaN,0.0109469816821462
0,2002,NA,NA,NA,NA,NA,NA,NA,NA
0,2003,NA,NA,NA,NA,NA,NA,NA,NA
0,2006,NA,NA,NA,NA,NA,NA,NA,NA
0,2007,NA,NA,NA,NA,NA,NA,NA,NA
0,2008,NA,NA,NA,NA,NA,NA,NA,NA
0,2009,NA,NA,NA,NA,NA,NA,NA,NA
0,2010,NA,NA,NA,NA,NA,NA,NA,NA
0,2011,NA,NA,NA,NA,NA,NA,NA,NA
0,2012,NA,NA,NA,NA,NA,NA,NA,NA
0,2013,NA,NA,NA,NA,NA,NA,NA,NA
0,2014,NA,NA,NA,NA,NA,NA,NA,NA
0,2016,NA,NA,NA,NA,NA,NA,NA,NA
1,2004,NA,NA,NA,NA,NA,NA,NA,NA
1,2006,NA,NA,NA,NA,NA,NA,NA,NA
1,2007,NA,NA,NA,NA,NA,NA,NA,NA
1,2010,NA,NA,NA,NA,NA,NA,NA,NA
1,2011,NA,NA,NA,NA,NA,NA,NA,NA
1,2012,NA,NA,NA,NA,NA,NA,NA,NA
1,2013,NA,NA,NA,NA,NA,NA,NA,NA
1,2014,NA,NA,NA,NA,NA,NA,NA,NA
1,2015,NA,NA,NA,NA,NA,NA,NA,NA
2,2002,NA,NA,NA,NA,NA,NA,NA,NA
2,2005,NA,NA,NA,NA,NA,NA,NA,NA
2,2006,NA,NA,NA,NA,NA,NA,NA,NA
2,2008,NA,NA,NA,NA,NA,NA,NA,NA
2,2009,NA,NA,NA,NA,NA,NA,NA,NA
2,2010,NA,NA,NA,NA,NA,NA,NA,NA
2,2012,NA,NA,NA,NA,NA,NA,NA,NA
2,2013,NA,NA,NA,NA,NA,NA,NA,NA
2,2014,NA,NA,NA,NA,NA,NA,NA,NA
2,2015,NA,NA,NA,NA,NA,NA,NA,NA
2,2016,NA,NA,NA,NA,NA,NA,NA,NA
3,2003,NA,NA,NA,NA,NA,NA,NA,NA
3,2004,NA,NA,NA,NA,NA,NA,NA,NA
3,2005,NA,NA,NA,NA,NA,NA,NA,NA
3,2006,NA,NA,NA,NA,NA,NA,NA,NA
3,2007,NA,NA,NA,NA,NA,NA,NA,NA
3,2008,NA,NA,NA,NA,NA,NA,NA,NA
3,2009,NA,NA,NA,NA,NA,NA,NA,NA
3,2010,NA,NA,NA,NA,NA,NA,NA,NA
3,2011,NA,NA,NA,NA,NA,NA,NA,NA
3,2012,NA,NA,NA,NA,NA,NA,NA,NA
3,2013,NA,NA,NA,NA,NA,NA,NA,NA
3,2014,NA,NA,NA,NA,NA,NA,NA,NA
3,2015,NA,NA,NA,NA,NA,NA,NA,NA
3,2016,NA,NA,NA,NA,NA,NA,NA,NA
4,2002,NA,NA,NA,NA,NA,NA,NA,NA
4,2003,NA,NA,NA,NA,NA,NA,NA,NA
4,2004,NA,NA,NA,NA,NA,NA,NA,NA
4,2005,NA,NA,NA,NA,NA,NA,NA,NA
4,2007,NA,NA,NA,NA,NA,NA,NA,NA
4,2008,NA,NA,NA,NA,NA,NA,NA,NA
4,2009,NA,NA,NA,NA,NA,NA,NA,NA
4,2010,NA,NA,NA,NA,NA,NA,NA,NA
4,2011,NA,NA,NA,NA,NA,NA,NA,NA
4,2012,NA,NA,NA,NA,NA,NA,NA,NA
4,2013,NA,NA,NA,NA,NA,NA,NA,NA
4,2014,NA,NA,NA,NA,NA,NA,NA,NA
4,2015,NA,NA,NA,NA,NA,NA,NA,NA
4,2016,NA,NA,NA,NA,NA,NA,NA,NA
5,2003,NA,NA,NA,NA,NA,NA,NA,NA
5,2005,NA,NA,NA,NA,NA,NA,NA,NA
5,2006,NA,NA,NA,NA,NA,NA,NA,NA
5,2007,NA,NA,NA,NA,NA,NA,NA,NA
5,2008,NA,NA,NA,NA,NA,NA,NA,NA
5,2009,NA,NA,NA,NA,NA,NA,NA,NA
5,2010,NA,NA,NA,NA,NA,NA,NA,NA
5,2011,NA,NA,NA,NA,NA,NA,NA,NA
5,2012,NA,NA,NA,NA,NA,NA,NA,NA
5,2013,NA,NA,NA,NA,NA,NA,NA,NA
5,2014,NA,NA,NA,NA,NA,NA,NA,NA
6,2002,NA,NA,NA,NA,NA,NA,NA,NA
6,2003,NA,NA,NA,NA,NA,NA,NA,NA
6,2005,NA,NA,NA,NA,NA,NA,NA,NA
6,2006,NA,NA,NA,NA,NA,NA,NA,NA
6,2007,NA,NA,NA,NA,NA,NA,NA,NA
6,2009,NA,NA,NA,NA,NA,NA,NA,NA
6,2010,NA,NA,NA,NA,NA,NA,NA,NA
6,2011,NA,NA,NA,NA,NA,NA,NA,NA
6,2012,NA,NA,NA,NA,NA,NA,NA,NA
6,2013,NA,NA,NA,NA,NA,NA,NA,NA
6,2014,NA,NA,NA,NA,NA,NA,NA,NA
6,2015,NA,NA,NA,NA,NA,NA,NA,NA
6,2016,NA,NA,NA,NA,NA,NA,NA,NA
7,2002,NA,NA,NA,NA,NA,NA,NA,NA
7,2003,NA,NA,NA,NA,NA,NA,NA,NA
7,2005,NA,NA,NA,NA,NA,NA,NA,NA
7,2006,NA,NA,NA,NA,NA,NA,NA,NA
7,2007,NA,NA,NA,NA,NA,NA,NA,NA
7,2008,NA,NA,NA,NA,NA,NA,NA,NA
7,2009,NA,NA,NA,NA,NA,NA,NA,NA
7,2010,NA,NA,NA,NA,NA,NA,NA,NA
7,2011,NA,NA,NA,NA,NA,NA,NA,NA
7,2012,NA,NA,NA,NA,NA,NA,NA,NA
7,2013,NA,NA,NA,NA,NA,NA,NA,NA
7,2014,NA,NA,NA,NA,NA,NA,NA,NA
7,2015,NA,NA,NA,NA,NA,NA,NA,NA
8,2002,NA,NA,NA,NA,NA,NA,NA,NA
8,2003,NA,NA,NA,NA,NA,NA,NA,NA
8,2004,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,NA,NA,NA,NA,NA,NA,NA,NA
8,2010,NA,NA,NA,NA,NA,NA,NA,NA
8,2011,NA,NA,NA,NA,NA,NA,NA,NA
8,2012,NA,NA,NA,NA,NA,NA,NA,NA
8,2013,NA,NA,NA,NA,NA,NA,NA,NA
8,2014,NA,NA,NA,NA,NA,NA,NA,NA
8,2016,NA,NA,NA,NA,NA,NA,NA,NA
9,2003,NA,NA,NA,NA,NA,NA,NA,NA
9,2005,NA,NA,NA,NA,NA,NA,NA,NA
9,2006,NA,NA,NA,NA,NA,NA,NA,NA
9,2007,NA,NA,NA,NA,NA,NA,NA,NA
9,2008,NA,NA,NA,NA,NA,NA,NA,NA
9,2009,NA,NA,NA,NA,NA,NA,NA,NA
9,2010,NA,NA,NA,NA,NA,NA,NA,NA
9,2011,NA,NA,NA,NA,NA,NA,NA,NA
9,2012,NA,NA,NA,NA,NA,NA,NA,NA
9,2013,NA,NA,NA,NA,NA,NA,NA,NA
9,2014,NA,NA,NA,NA,NA,NA,NA,NA
9,2015,NA,NA,NA,NA,NA,NA,NA,NA
9,2016,NA,NA,NA,NA,NA,NA,NA,NA
10,2002,NA,NA,NA,NA,NA,NA,NA,NA
10,2003,NA,NA,NA,NA,NA,NA,NA,NA
10,2004,NA,NA,NA,NA,NA,NA,NA,NA
10,2005,NA,NA,NA,NA,NA,NA,NA,NA
10,2006,NA,NA,NA,NA,NA,NA,NA,NA
10,2007,NA,NA,NA,NA,NA,NA,NA,NA
10,2008,NA,NA,NA,NA,NA,NA,NA,NA
10,2010,NA,NA,NA,NA,NA,NA,NA,NA
10,2011,NA,NA,NA,NA,NA,NA,NA,NA
10,2012,NA,NA,NA,NA,NA,NA,NA,NA
10,2013,NA,NA,NA,NA,NA,NA,NA,NA
10,2014,NA,NA,NA,NA,NA,NA,NA,NA
10,2015,NA,NA,NA,NA,NA,NA,NA,NA
11,2002,NA,NA,NA,NA,NA,NA,NA,NA
11,2003,NA,NA,NA,NA,NA,NA,NA,NA
11,2004,NA,NA,NA,NA,NA,NA,NA,NA
11,2005,NA,NA,NA,NA,NA,NA,NA,NA
11,2006,NA,NA,NA,NA,NA,NA,NA,NA
11,2007,NA,NA,NA,NA,NA,NA,NA,NA
11,2008,NA,NA,NA,NA,NA,NA,NA,NA
11,2009,NA,NA,NA,NA,NA,NA,NA,NA
11,2010,NA,NA,NA,NA,NA,NA,NA,NA
11,2011,NA,NA,NA,NA,NA,NA,NA,NA
11,2012,NA,NA,NA,NA,NA,NA,NA,NA
11,2013,NA,NA,NA,NA,NA,NA,NA,NA
11,2015,NA,NA,NA,NA,NA,NA,NA,NA
11,2016,NA,NA,NA,NA,NA,NA,NA,NA
12,2002,NA,NA,NA,NA,NA,NA,NA,NA
12,2003,NA,NA,NA,NA,NA,NA,NA,NA
12,2004,NA,NA,NA,NA,NA,NA,NA,NA
12,2005,NA,NA,NA,NA,NA,NA,NA,NA
12,2006,NA,NA,NA,NA,NA,NA,NA,NA
12,2007,NA,NA,NA,NA,NA,NA,NA,NA
12,2008,NA,NA,NA,NA,NA,NA,NA,NA
12,2009,NA,NA,NA,NA,NA,NA,NA,NA
12,2010,NA,NA,NA,NA,NA,NA,NA,NA
12,2011,NA,NA,NA,NA,NA,NA,NA,NA
12,2012,NA,NA,NA,NA,NA,NA,NA,NA
12,2013,NA,NA,NA,NA,NA,NA,NA,NA
13,2002,NA,NA,NA,NA,NA,NA,NA,NA
13,2005,NA,NA,NA,NA,NA,NA,NA,NA
13,2006,NA,NA,NA,NA,NA,NA,NA,NA
13,2007,NA,NA,NA,NA,NA,NA,NA,NA
13,2008,NA,NA,NA,NA,NA,NA,NA,NA
13,2009,NA,NA,NA,NA,NA,NA,NA,NA
13,2010,NA,NA,NA,NA,NA,NA,NA,NA
13,2012,NA,NA,NA,NA,NA,NA,NA,NA
13,2013,NA,NA,NA,NA,NA,NA,NA,NA
13,2016,NA,NA,NA,NA,NA,NA,NA,NA
14,2002,NA,NA,NA,NA,NA,NA,NA,NA
14,2003,NA,NA,NA,NA,NA,NA,NA,NA
14,2004,NA,NA,NA,NA,NA,NA,NA,NA
14,2005,NA,NA,NA,NA,NA,NA,NA,NA
14,2006,NA,NA,NA,NA,NA,NA,NA,NA
14,2007,NA,NA,NA,NA,NA,NA,NA,NA
14,2008,NA,NA,NA,NA,NA,NA,NA,NA
14,2009,NA,NA,NA,NA,NA,NA,NA,NA
14,2010,NA,NA,NA,NA,NA,NA,NA,NA
14,2011,NA,NA,NA,NA,NA,NA,NA,NA
14,2012,NA,NA,NA,NA,NA,NA,NA,NA
14,2013,NA,NA,NA,NA,NA,NA,NA,NA
14,2014,NA,NA,NA,NA,NA,NA,NA,NA
14,2015,NA,NA,NA,NA,NA,NA,NA,NA
14,2016,NA,NA,NA,NA,NA,NA,NA,NA
15,2002,NA,NA,NA,NA,NA,NA,NA,NA
15,2003,NA,NA,NA,NA,NA,NA,NA,NA
15,2004,NA,NA,NA,NA,NA,NA,NA,NA
15,2005,NA,NA,NA,NA,NA,NA,NA,NA
15,2006,NA,NA,NA,NA,NA,NA,NA,NA
15,2007,NA,NA,NA,NA,NA,NA,NA,NA
15,2008,NA,NA,NA,NA,NA,NA,NA,NA
15,2009,NA,NA,NA,NA,NA,NA,NA,NA
15,2010,NA,NA,NA,NA,NA,NA,NA,NA
15,2011,NA,NA,NA,NA,NA,NA,NA,NA
15,2012,NA,NA,NA,NA,NA,NA,NA,NA
15,2013,NA,NA,NA,NA,NA,NA,NA,NA
15,2014,NA,NA,NA,NA,NA,NA,NA,NA
15,2015,NA,NA,NA,NA,NA,NA,NA,NA
16,2002,NA,NA,NA,NA,NA,NA,NA,NA
16,2003,NA,NA,NA,NA,NA,NA,NA,NA
16,2004,NA,NA,NA,NA,NA,NA,NA,NA
16,2005,NA,NA,NA,NA,NA,NA,NA,NA
16,2006,NA,NA,NA,NA,NA,NA,NA,NA
16,2008,NA,NA,NA,NA,NA,NA,NA,NA
16,2009,NA,NA,NA,NA,NA,NA,NA,NA
16,2010,NA,NA,NA,NA,NA,NA,NA,NA
16,2011,NA,NA,NA,NA,NA,NA,NA,NA
16,2012,NA,NA,NA,NA,NA,NA,NA,NA
16,2013,NA,NA,NA,NA,NA,NA,NA,NA
16,2014,NA,NA,NA,NA,NA,NA,NA,NA
16,2015,NA,NA,NA,NA,NA,NA,NA,NA
17,2002,NA,NA,NA,NA,NA,NA,NA,NA
17,2003,NA,NA,NA,NA,NA,NA,NA,NA
17,2004,NA,NA,NA,NA,NA,NA,NA,NA
17,2005,NA,NA,NA,NA,NA,NA,NA,NA
17,2006,NA,NA,NA,NA,NA,NA,NA,NA
17,2007,NA,NA,NA,NA,NA,NA,NA,NA
17,2008,NA,NA,NA,NA,NA,NA,NA,NA
17,2009,NA,NA,NA,NA,NA,NA,NA,NA
17,2010,NA,NA,NA,NA,NA,NA,NA,NA
17,2011,NA,NA,NA,NA,NA,NA,NA,NA
17,2012,NA,NA,NA,NA,NA,NA,NA,NA
17,2013,NA,NA,NA,NA,NA,NA,NA,NA
17,2014,NA,NA,NA,NA,NA,NA,NA,NA
17,2015,NA,NA,NA,NA,NA,NA,NA,NA
18,2002,NA,NA,NA,NA,NA,NA,NA,NA
18,2003,NA,NA,NA,NA,NA,NA,NA,NA
18,2004,NA,NA,NA,NA,NA,NA,NA,NA
18,2005,NA,NA,NA,NA,NA,NA,NA,NA
18,2006,NA,NA,NA,NA,NA,NA,NA,NA
18,2007,NA,NA,NA,NA,NA,NA,NA,NA
18,2008,NA,NA,NA,NA,NA,NA,NA,NA
18,2009,NA,NA,NA,NA,NA,NA,NA,NA
18,2011,NA,NA,NA,NA,NA,NA,NA,NA
18,2012,NA,NA,NA,NA,NA,NA,NA,NA
18,2013,NA,NA,NA,NA,NA,NA,NA,NA
18,2014,NA,NA,NA,NA,NA,NA,NA,NA
18,2015,NA,NA,NA,NA,NA,NA,NA,NA
19,2002,NA,NA,NA,NA,NA,NA,NA,NA
19,2003,NA,NA,NA,NA,NA,NA,NA,NA
19,2004,NA,NA,NA,NA,NA,NA,NA,NA
19,2008,NA,NA,NA,NA,NA,NA,NA,NA
19,2009,NA,NA,NA,NA,NA,NA,NA,NA
19,2010,NA,NA,NA,NA,NA,NA,NA,NA
19,2014,NA,NA,NA,NA,NA,NA,NA,NA
20,2004,NA,NA,NA,NA,NA,NA,NA,NA
20,2006,NA,NA,NA,NA,NA,NA,NA,NA
20,2009,NA,NA,NA,NA,NA,NA,NA,NA
20,2011,NA,NA,NA,NA,NA,NA,NA,NA
20,2012,NA,NA,NA,NA,NA,NA,NA,NA
20,2013,NA,NA,NA,NA,NA,NA,NA,NA
20,2014,NA,NA,NA,NA,NA,NA,NA,NA
21,2002,NA,NA,NA,NA,NA,NA,NA,NA
21,2003,NA,NA,NA,NA,NA,NA,NA,NA
21,2004,NA,NA,NA,NA,NA,NA,NA,NA
21,2005,NA,NA,NA,NA,NA,NA,NA,NA
21,2006,NA,NA,NA,NA,NA,NA,NA,NA
21,2007,NA,NA,NA,NA,NA,NA,NA,NA
21,2008,NA,NA,NA,NA,NA,NA,NA,NA
21,2009,NA,NA,NA,NA,NA,NA,NA,NA
21,2010,NA,NA,NA,NA,NA,NA,NA,NA
21,2011,NA,NA,NA,NA,NA,NA,NA,NA
21,2013,NA,NA,NA,NA,NA,NA,NA,NA
21,2014,NA,NA,NA,NA,NA,NA,NA,NA
21,2016,NA,NA,NA,NA,NA,NA,NA,NA
22,2002,NA,NA,NA,NA,NA,NA,NA,NA
22,2003,NA,NA,NA,NA,NA,NA,NA,NA
22,2005,NA,NA,NA,NA,NA,NA,NA,NA
22,2008,NA,NA,NA,NA,NA,NA,NA,NA
22,2010,NA,NA,NA,NA,NA,NA,NA,NA
22,2011,NA,NA,NA,NA,NA,NA,NA,NA
22,2012,NA,NA,NA,NA,NA,NA,NA,NA
22,2013,NA,NA,NA,NA,NA,NA,NA,NA
22,2014,NA,NA,NA,NA,NA,NA,NA,NA
22,2015,NA,NA,NA,NA,NA,NA,NA,NA
23,2002,NA,NA,NA,NA,NA,NA,NA,NA
23,2003,NA,NA,NA,NA,NA,NA,NA,NA
23,2004,NA,NA,NA,NA,NA,NA,NA,NA
23,2005,NA,NA,NA,NA,NA,NA,NA,NA
23,2007,NA,NA,NA,NA,NA,NA,NA,NA
23,2008,NA,NA,NA,NA,NA,NA,NA,NA
23,2009,NA,NA,NA,NA,NA,NA,NA,NA
23,2010,NA,NA,NA,NA,NA,NA,NA,NA
23,2011,NA,NA,NA,NA,NA,NA,NA,NA
23,2012,NA,NA,NA,NA,NA,NA,NA,NA
23,2013,NA,NA,NA,NA,NA,NA,NA,NA
23,2014,NA,NA,NA,NA,NA,NA,NA,NA
23,2015,NA,NA,NA,NA,NA,NA,NA,NA
24,2002,NA,NA,NA,NA,NA,NA,NA,NA
24,2003,NA,NA,NA,NA,NA,NA,NA,NA
24,2004,NA,NA,NA,NA,NA,NA,NA,NA
24,2006,NA,NA,NA,NA,NA,NA,NA,NA
24,2007,NA,NA,NA,NA,NA,NA,NA,NA
24,2008,NA,NA,NA,NA,NA,NA,NA,NA
24,2009,NA,NA,NA,NA,NA,NA,NA,NA
24,2010,NA,NA,NA,NA,NA,NA,NA,NA
24,2011,NA,NA,NA,NA,NA,NA,NA,NA
24,2012,NA,NA,NA,NA,NA,NA,NA,NA
24,2013,NA,NA,NA,NA,NA,NA,NA,NA
24,2014,NA,NA,NA,NA,NA,NA,NA,NA
25,2003,NA,NA,NA,NA,NA,NA,NA,NA
25,2004,NA,NA,NA,NA,NA,NA,NA,NA
25,2005,NA,NA,NA,NA,NA,NA,NA,NA
25,2007,NA,NA,NA,NA,NA,NA,NA,NA
25,2009,NA,NA,NA,NA,NA,NA,NA,NA
25,2010,NA,NA,NA,NA,NA,NA,NA,NA
25,2011,NA,NA,NA,NA,NA,NA,NA,NA
25,2012,NA,NA,NA,NA,NA,NA,NA,NA
25,2013,NA,NA,NA,NA,NA,NA,NA,NA
25,2014,NA,NA,NA,NA,NA,NA,NA,NA
25,2015,NA,NA,NA,NA,NA,NA,NA,NA
26,2003,NA,NA,NA,NA,NA,NA,NA,NA
26,2004,NA,NA,NA,NA,NA,NA,NA,NA
26,2005,NA,NA,NA,NA,NA,NA,NA,NA
26,2006,NA,NA,NA,NA,NA,NA,NA,NA
26,2007,NA,NA,NA,NA,NA,NA,NA,NA
26,2009,NA,NA,NA,NA,NA,NA,NA,NA
26,2010,NA,NA,NA,NA,NA,NA,NA,NA
26,2011,NA,NA,NA,NA,NA,NA,NA,NA
26,2012,NA,NA,NA,NA,NA,NA,NA,NA
26,2014,NA,NA,NA,NA,NA,NA,NA,NA
27,2002,NA,NA,NA,NA,NA,NA,NA,NA
27,2003,NA,NA,NA,NA,NA,NA,NA,NA
27,2004,NA,NA,NA,NA,NA,NA,NA,NA
27,2005,NA,NA,NA,NA,NA,NA,NA,NA
27,2007,NA,NA,NA,NA,NA,NA,NA,NA
27,2008,NA,NA,NA,NA,NA,NA,NA,NA
27,2009,NA,NA,NA,NA,NA,NA,NA,NA
27,2010,NA,NA,NA,NA,NA,NA,NA,NA
27,2011,NA,NA,NA,NA,NA,NA,NA,NA
27,2013,NA,NA,NA,NA,NA,NA,NA,NA
27,2014,NA,NA,NA,NA,NA,NA,NA,NA
27,2015,NA,NA,NA,NA,NA,NA,NA,NA
27,2016,NA,NA,NA,NA,NA,NA,NA,NA
28,2002,NA,NA,NA,NA,NA,NA,NA,NA
28,2003,NA,NA,NA,NA,NA,NA,NA,NA
28,2005,NA,NA,NA,NA,NA,NA,NA,NA
28,2006,NA,NA,NA,NA,NA,NA,NA,NA
28,2007,NA,NA,NA,NA,NA,NA,NA,NA
28,2011,NA,NA,NA,NA,NA,NA,NA,NA
28,2012,NA,NA,NA,NA,NA,NA,NA,NA
28,2013,NA,NA,NA,NA,NA,NA,NA,NA
28,2014,NA,NA,NA,NA,NA,NA,NA,NA
28,2016,NA,NA,NA,NA,NA,NA,NA,NA
29,2003,NA,NA,NA,NA,NA,NA,NA,NA
29,2005,NA,NA,NA,NA,NA,NA,NA,NA
29,2006,NA,NA,NA,NA,NA,NA,NA,NA
29,2007,NA,NA,NA,NA,NA,NA,NA,NA
29,2008,NA,NA,NA,NA,NA,NA,NA,NA
29,2009,NA,NA,NA,NA,NA,NA,NA,NA
29,2010,NA,NA,NA,NA,NA,NA,NA,NA
29,2011,NA,NA,NA,NA,NA,NA,NA,NA
29,2013,NA,NA,NA,NA,NA,NA,NA,NA
29,2014,NA,NA,NA,NA,NA,NA,NA,NA
30,2002,NA,NA,NA,NA,NA,NA,NA,NA
30,2003,NA,NA,NA,NA,NA,NA,NA,NA
30,2004,NA,NA,NA,NA,NA,NA,NA,NA
30,2005,NA,NA,NA,NA,NA,NA,NA,NA
30,2006,NA,NA,NA,NA,NA,NA,NA,NA
30,2008,NA,NA,NA,NA,NA,NA,NA,NA
30,2010,NA,NA,NA,NA,NA,NA,NA,NA
